Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
GPA.3393-4661-8728-27684,"Jun 7, 2021",8:46:10 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,crownqltesq,US,MD,21222,USD,-1.65,0.821250,EUR,-1.36
GPA.3386-0797-3650-89986,"Jun 7, 2021",12:08:10 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,timelm,US,LA,71111,USD,3.49,0.819750,EUR,2.86
GPA.3386-0797-3650-89986,"Jun 7, 2021",12:08:10 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,timelm,US,LA,71111,USD,-1.05,0.819750,EUR,-0.86
GPA.3336-4133-8739-85189,"Jun 7, 2021",12:09:43 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,timelm,US,LA,71111,USD,5.49,0.819750,EUR,4.50
GPA.3336-4133-8739-85189,"Jun 7, 2021",12:09:43 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,timelm,US,LA,71111,USD,-1.65,0.819750,EUR,-1.35
GPA.3326-9652-6904-31144,"Jun 7, 2021",1:13:42 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gta4lwifi,US,TX,76179,USD,5.49,0.820050,EUR,4.50
GPA.3326-9652-6904-31144,"Jun 7, 2021",1:13:42 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,gta4lwifi,US,TX,76179,USD,-1.65,0.820050,EUR,-1.35
GPA.3331-7771-2039-61823,"Jun 7, 2021",1:31:21 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,x1q,US,MO,65265,USD,5.49,0.820050,EUR,4.50
GPA.3331-7771-2039-61823,"Jun 7, 2021",1:31:21 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,x1q,US,MO,65265,USD,-1.65,0.820050,EUR,-1.35
GPA.3308-9672-4100-79917,"Jun 7, 2021",4:36:06 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,crownqlteue,US,TN,38572,USD,5.49,0.820250,EUR,4.50
GPA.3308-9672-4100-79917,"Jun 7, 2021",4:36:06 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,crownqlteue,US,TN,38572,USD,-1.65,0.820250,EUR,-1.35
GPA.3376-3758-7991-17731,"Jun 7, 2021",11:44:30 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,blueline,AU,SA,5048,AUD,7.26,0.635800,EUR,4.62
GPA.3376-3758-7991-17731,"Jun 7, 2021",11:44:30 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,blueline,AU,SA,5048,AUD,-2.18,0.635800,EUR,-1.39
GPA.3355-6662-2341-53676,"Jun 8, 2021",9:27:07 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a01q,US,TX,78006,USD,5.49,0.820850,EUR,4.51
GPA.3355-6662-2341-53676,"Jun 8, 2021",9:27:07 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,a01q,US,TX,78006,USD,-1.65,0.820850,EUR,-1.35
GPA.3381-1953-8750-27682,"Jun 8, 2021",11:05:50 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond1,GB,,TW20 8JA,GBP,1.51,1.161800,EUR,1.75
GPA.3329-7790-3460-96050,"Jun 8, 2021",4:06:45 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,greatqlte,US,WI,53012,USD,5.49,0.821550,EUR,4.51
GPA.3329-7790-3460-96050,"Jun 8, 2021",4:06:45 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,greatqlte,US,WI,53012,USD,-1.65,0.821550,EUR,-1.36
GPA.3353-2828-6756-49118,"Jun 9, 2021",9:28:46 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,mdh50lm,US,MS,39501,USD,3.49,0.820600,EUR,2.86
GPA.3353-2828-6756-49118,"Jun 9, 2021",9:28:46 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,mdh50lm,US,MS,39501,USD,-1.05,0.820600,EUR,-0.86
GPA.3334-6553-5393-53343,"Jun 9, 2021",12:03:31 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,CO,80260,USD,5.49,0.821050,EUR,4.51
GPA.3334-6553-5393-53343,"Jun 9, 2021",12:03:31 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,CO,80260,USD,-1.65,0.821050,EUR,-1.35
GPA.3336-1656-2008-36732,"Jun 9, 2021",1:37:36 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,dreamqltesq,US,GA,30458,USD,3.49,0.821100,EUR,2.87
GPA.3336-1656-2008-36732,"Jun 9, 2021",1:37:36 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,dreamqltesq,US,GA,30458,USD,-1.05,0.821100,EUR,-0.86
GPA.3359-0401-1856-10364,"Jun 9, 2021",3:37:38 PM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,ht7s3,GB,,EX34 8HL,GBP,1.10,1.158900,EUR,1.27
GPA.3337-0434-3902-03667,"Jun 9, 2021",10:33:29 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,MN,55906,USD,5.49,0.821900,EUR,4.51
GPA.3337-0434-3902-03667,"Jun 9, 2021",10:33:29 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c2q,US,MN,55906,USD,-1.65,0.821900,EUR,-1.36
GPA.3346-6440-1619-12631,"Jun 10, 2021",8:52:41 AM PDT,,Charge,,Euro 2012,com.droidbs.apps.ekapp2012,0,,a30,KR,,31139,KRW,1182.00,0.000736,EUR,0.87
GPA.3346-6440-1619-12631,"Jun 10, 2021",8:52:41 AM PDT,,Google fee,,Euro 2012,com.droidbs.apps.ekapp2012,0,,a30,KR,,31139,KRW,-355.00,0.000736,EUR,-0.26
GPA.3308-2566-3290-03133,"Jun 10, 2021",10:00:45 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,timelm,US,CA,93257,USD,3.49,0.821350,EUR,2.87
GPA.3308-2566-3290-03133,"Jun 10, 2021",10:00:45 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,timelm,US,CA,93257,USD,-1.05,0.821350,EUR,-0.86
GPA.3332-5286-6738-53371,"Jun 10, 2021",7:11:46 PM PDT,,Charge,,Site Crawler,com.vansteinengroentjes.apps.sitecrawler,0,,star2qltecs,US,KS,66213,USD,3.49,0.821200,EUR,2.87
GPA.3332-5286-6738-53371,"Jun 10, 2021",7:11:46 PM PDT,,Google fee,,Site Crawler,com.vansteinengroentjes.apps.sitecrawler,0,,star2qltecs,US,KS,66213,USD,-1.05,0.821200,EUR,-0.86
GPA.3308-4792-1435-96863,"Jun 11, 2021",4:33:44 AM PDT,,Charge,,System Info LIve Wallpaper,com.droidbs.wallpaper.live.systeminfo,0,,o1s,GB,,SO508NN,GBP,1.04,1.164400,EUR,1.21
GPA.3308-4792-1435-96863,"Jun 11, 2021",4:34:34 AM PDT,,Charge refund,Full,System Info LIve Wallpaper,com.droidbs.wallpaper.live.systeminfo,0,,o1s,GB,,SO508NN,GBP,-1.04,1.164400,EUR,-1.21
GPA.3336-7839-8628-26160,"Jun 11, 2021",8:51:10 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,redfin,US,PA,17407,USD,3.49,0.824700,EUR,2.88
GPA.3336-7839-8628-26160,"Jun 11, 2021",8:51:10 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,redfin,US,PA,17407,USD,-1.05,0.824700,EUR,-0.87
GPA.3320-0136-3415-35727,"Jun 11, 2021",11:39:08 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond1q,CA,ON,K8H 1M8,CAD,4.49,0.679630,EUR,3.05
GPA.3320-0136-3415-35727,"Jun 11, 2021",11:39:08 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond1q,CA,ON,K8H 1M8,CAD,-1.35,0.679630,EUR,-0.92
GPA.3321-7438-9652-54108,"Jun 11, 2021",11:39:50 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1q,CA,ON,K8H 1M8,CAD,7.49,0.679630,EUR,5.09
GPA.3321-7438-9652-54108,"Jun 11, 2021",11:39:50 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1q,CA,ON,K8H 1M8,CAD,-2.25,0.679630,EUR,-1.53
GPA.3362-4931-7461-68934,"Jun 11, 2021",1:29:49 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sand_cheets,US,OH,43229,USD,5.49,0.826250,EUR,4.54
GPA.3362-4931-7461-68934,"Jun 11, 2021",1:29:49 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,sand_cheets,US,OH,43229,USD,-1.65,0.826250,EUR,-1.36
GPA.3330-0219-9559-77582,"Jun 11, 2021",4:47:35 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,star2qltesq,US,FL,32404,USD,5.49,0.825850,EUR,4.53
GPA.3330-0219-9559-77582,"Jun 11, 2021",4:47:35 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,star2qltesq,US,FL,32404,USD,-1.65,0.825850,EUR,-1.36
GPA.3323-4183-5862-40242,"Jun 11, 2021",6:06:00 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,UT,84128,USD,5.49,0.825850,EUR,4.53
GPA.3323-4183-5862-40242,"Jun 11, 2021",6:06:00 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,UT,84128,USD,-1.65,0.825850,EUR,-1.36
GPA.3361-9400-4917-56154,"Jun 11, 2021",6:06:29 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,citrus,MX,,31120,MXN,56.03,0.041549,EUR,2.33
GPA.3361-9400-4917-56154,"Jun 11, 2021",6:06:29 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,citrus,MX,,31120,MXN,-16.81,0.041549,EUR,-0.70
GPA.3312-2245-1710-24752,"Jun 11, 2021",6:26:55 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,kiev,US,OR,97236,USD,5.49,0.825850,EUR,4.53
GPA.3312-2245-1710-24752,"Jun 11, 2021",6:26:55 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,kiev,US,OR,97236,USD,-1.65,0.825850,EUR,-1.36
GPA.3300-3625-3362-31715,"Jun 11, 2021",9:13:40 PM PDT,,Charge,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,jackpotlte,TR,,06370,TRY,5.84,0.098396,EUR,0.57
GPA.3300-3625-3362-31715,"Jun 11, 2021",9:13:40 PM PDT,,Google fee,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,jackpotlte,TR,,06370,TRY,-1.75,0.098396,EUR,-0.17
GPA.3372-3755-8322-72099,"Jun 11, 2021",9:59:10 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,winner,US,WI,53209,USD,5.49,0.825850,EUR,4.53
GPA.3372-3755-8322-72099,"Jun 11, 2021",9:59:10 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,winner,US,WI,53209,USD,-1.65,0.825850,EUR,-1.36
GPA.3380-6012-5825-86758,"Jun 12, 2021",4:20:19 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond0,SE,,11320,SEK,17.36,0.099270,EUR,1.72
GPA.3365-9508-1209-45096,"Jun 12, 2021",6:29:16 AM PDT,,Charge,,Site Crawler,com.vansteinengroentjes.apps.sitecrawler,0,,surfna,US,GA,31709,USD,3.49,0.825850,EUR,2.88
GPA.3365-9508-1209-45096,"Jun 12, 2021",6:29:16 AM PDT,,Google fee,,Site Crawler,com.vansteinengroentjes.apps.sitecrawler,0,,surfna,US,GA,31709,USD,-1.05,0.825850,EUR,-0.87
GPA.3365-9508-1209-45096,"Jun 12, 2021",6:30:45 AM PDT,,Charge refund,Full,Site Crawler,com.vansteinengroentjes.apps.sitecrawler,0,,surfna,US,GA,31709,USD,-3.49,0.825850,EUR,-2.88
GPA.3365-9508-1209-45096,"Jun 12, 2021",6:30:45 AM PDT,,Google fee refund,Full,Site Crawler,com.vansteinengroentjes.apps.sitecrawler,0,,surfna,US,GA,31709,USD,1.05,0.825850,EUR,0.87
GPA.3398-4219-8573-78418,"Jun 12, 2021",9:23:39 AM PDT,,Charge,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,albus,US,IA,52302,USD,1.99,0.825850,EUR,1.64
GPA.3398-4219-8573-78418,"Jun 12, 2021",9:23:39 AM PDT,,Google fee,,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,unlockcharactermanager,albus,US,IA,52302,USD,-0.60,0.825850,EUR,-0.50
GPA.3300-0693-8870-43647,"Jun 12, 2021",9:23:59 AM PDT,,Charge,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,albus,US,IA,52302,USD,2.49,0.825850,EUR,2.06
GPA.3300-0693-8870-43647,"Jun 12, 2021",9:23:59 AM PDT,,Google fee,,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,1,premium,albus,US,IA,52302,USD,-0.75,0.825850,EUR,-0.62
GPA.3311-6019-6142-63316,"Jun 12, 2021",10:54:38 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a10e,US,OH,45662,USD,3.49,0.825850,EUR,2.88
GPA.3311-6019-6142-63316,"Jun 12, 2021",10:54:38 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a10e,US,OH,45662,USD,-1.05,0.825850,EUR,-0.87
GPA.3323-4183-5862-40242,"Jun 12, 2021",12:10:40 PM PDT,,Charge refund,Full,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,UT,84128,USD,-5.49,0.825850,EUR,-4.53
GPA.3323-4183-5862-40242,"Jun 12, 2021",12:10:40 PM PDT,,Google fee refund,Full,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,UT,84128,USD,1.65,0.825850,EUR,1.36
GPA.3326-0748-3938-09990,"Jun 12, 2021",12:55:37 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,E6810_3GB,US,NM,88012,USD,5.49,0.825850,EUR,4.53
GPA.3326-0748-3938-09990,"Jun 12, 2021",12:55:37 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,E6810_3GB,US,NM,88012,USD,-1.65,0.825850,EUR,-1.36
GPA.3351-9019-7298-48816,"Jun 12, 2021",12:56:03 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,E6810_3GB,US,NM,88012,USD,3.49,0.825850,EUR,2.88
GPA.3351-9019-7298-48816,"Jun 12, 2021",12:56:03 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,E6810_3GB,US,NM,88012,USD,-1.05,0.825850,EUR,-0.87
GPA.3398-4344-0873-01349,"Jun 12, 2021",3:33:00 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d1q,US,TX,76048,USD,5.49,0.825850,EUR,4.53
GPA.3398-4344-0873-01349,"Jun 12, 2021",3:33:00 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,d1q,US,TX,76048,USD,-1.65,0.825850,EUR,-1.36
GPA.3384-2720-5554-68512,"Jun 12, 2021",3:33:29 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d1q,US,TX,76048,USD,3.49,0.825850,EUR,2.88
GPA.3384-2720-5554-68512,"Jun 12, 2021",3:33:29 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,d1q,US,TX,76048,USD,-1.05,0.825850,EUR,-0.87
GPA.3330-6104-0152-11644,"Jun 12, 2021",6:44:12 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,z3q,US,CA,94928,USD,5.49,0.825850,EUR,4.53
GPA.3330-6104-0152-11644,"Jun 12, 2021",6:44:12 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,z3q,US,CA,94928,USD,-1.65,0.825850,EUR,-1.36
GPA.3376-5711-3010-75650,"Jun 12, 2021",9:12:54 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c1q,US,CO,80909,USD,5.49,0.825850,EUR,4.53
GPA.3376-5711-3010-75650,"Jun 12, 2021",9:12:54 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,c1q,US,CO,80909,USD,-1.65,0.825850,EUR,-1.36
GPA.3395-9229-4122-86557,"Jun 13, 2021",11:45:59 AM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,greatqlte,US,WI,54481,USD,5.49,0.825850,EUR,4.53
GPA.3395-9229-4122-86557,"Jun 13, 2021",11:45:59 AM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,greatqlte,US,WI,54481,USD,-1.65,0.825850,EUR,-1.36
GPA.3326-1467-3136-44214,"Jun 13, 2021",11:46:34 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,greatqlte,US,WI,54481,USD,3.49,0.825850,EUR,2.88
GPA.3326-1467-3136-44214,"Jun 13, 2021",11:46:34 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,greatqlte,US,WI,54481,USD,-1.05,0.825850,EUR,-0.87
GPA.3319-4614-1041-75472,"Jun 13, 2021",12:40:05 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,starqltesq,US,FL,34972,USD,3.49,0.825850,EUR,2.88
GPA.3319-4614-1041-75472,"Jun 13, 2021",12:40:05 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,starqltesq,US,FL,34972,USD,-1.05,0.825850,EUR,-0.87
GPA.3344-0877-4518-34800,"Jun 13, 2021",12:40:28 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,FL,34972,USD,5.49,0.825850,EUR,4.53
GPA.3344-0877-4518-34800,"Jun 13, 2021",12:40:28 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,starqltesq,US,FL,34972,USD,-1.65,0.825850,EUR,-1.36
GPA.3383-6175-3127-73103,"Jun 13, 2021",1:24:15 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,MI,48186,USD,5.49,0.825750,EUR,4.53
GPA.3383-6175-3127-73103,"Jun 13, 2021",1:24:15 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,MI,48186,USD,-1.65,0.825750,EUR,-1.36
GPA.3336-5228-2489-94244,"Jun 13, 2021",2:30:55 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,IL,61866,USD,5.49,0.825900,EUR,4.53
GPA.3336-5228-2489-94244,"Jun 13, 2021",2:30:55 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,r8q,US,IL,61866,USD,-1.65,0.825900,EUR,-1.36
GPA.3388-7625-8251-25293,"Jun 13, 2021",3:43:04 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond1q,US,AZ,86442,USD,3.49,0.825900,EUR,2.88
GPA.3388-7625-8251-25293,"Jun 13, 2021",3:43:04 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,beyond1q,US,AZ,86442,USD,-1.05,0.825900,EUR,-0.87
GPA.3385-6197-2841-23256,"Jun 13, 2021",5:37:52 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1q,US,WV,25313,USD,5.49,0.825800,EUR,4.53
GPA.3385-6197-2841-23256,"Jun 13, 2021",5:37:52 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond1q,US,WV,25313,USD,-1.65,0.825800,EUR,-1.36
GPA.3360-3458-2080-65311,"Jun 13, 2021",6:19:24 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,T15,US,TX,76179,USD,5.49,0.825750,EUR,4.53
GPA.3360-3458-2080-65311,"Jun 13, 2021",6:19:24 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,T15,US,TX,76179,USD,-1.65,0.825750,EUR,-1.36
GPA.3364-9100-2496-74189,"Jun 13, 2021",7:11:59 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,MS,39437,USD,5.49,0.826400,EUR,4.54
GPA.3364-9100-2496-74189,"Jun 13, 2021",7:11:59 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,beyond0q,US,MS,39437,USD,-1.65,0.826400,EUR,-1.36
GPA.3357-1926-4773-25808,"Jun 13, 2021",8:40:29 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a70q,CA,BC,V2K 1Z1,CAD,4.49,0.679650,EUR,3.05
GPA.3357-1926-4773-25808,"Jun 13, 2021",8:40:29 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,a70q,CA,BC,V2K 1Z1,CAD,-1.35,0.679650,EUR,-0.92
GPA.3394-2985-9537-82636,"Jun 14, 2021",5:00:16 AM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,starqltesq,US,CT,06241,USD,3.49,0.825100,EUR,2.88
GPA.3394-2985-9537-82636,"Jun 14, 2021",5:00:16 AM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,starqltesq,US,CT,06241,USD,-1.05,0.825100,EUR,-0.87
GPA.3330-6698-3281-86502,"Jun 14, 2021",12:01:38 PM PDT,,Charge,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,star2qltesq,US,NY,14561,USD,5.49,0.825000,EUR,4.53
GPA.3330-6698-3281-86502,"Jun 14, 2021",12:01:38 PM PDT,,Google fee,,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,unlockcharactermanager,star2qltesq,US,NY,14561,USD,-1.65,0.825000,EUR,-1.36
GPA.3378-4222-0816-22878,"Jun 14, 2021",12:14:26 PM PDT,,Charge,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,star2qltesq,US,NY,14561,USD,3.49,0.825000,EUR,2.88
GPA.3378-4222-0816-22878,"Jun 14, 2021",12:14:26 PM PDT,,Google fee,,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,1,premium,star2qltesq,US,NY,14561,USD,-1.05,0.825000,EUR,-0.87
